LineOID,temperature-0,temperature-1,temperature-2,temperature-3,temperature-4,temperature-5,temperature-6,temperature-7,temperature-8,temperature-9,temperature-10,temperature-11,temperature-12,temperature-13,temperature-14,temperature-15,temperature-16,temperature-17,temperature-18,temperature-19,temperature-20,temperature-21,temperature-22,temperature-23,temperature-24,temperature-25,temperature-26,temperature-27,temperature-28,temperature-29,temperature-30,temperature-31,temperature-32,temperature-33,temperature-34,temperature-35,temperature-36,temperature-37,temperature-38,temperature-39,temperature-40,temperature-41,temperature-42,temperature-43,temperature-44,temperature-45
2023,-0.5,-0.222109,-0.23210999999999998,-0.016763,0.324092,0.74895,1.243193,1.5955709999999999,1.9377080000000002,2.277176,2.860586,3.182407,3.401072,3.903108,4.475443,4.998145,6.0358410000000005,6.430612,6.6644179999999995,8.679109,9.310658,8.770239,11.041839999999999,11.204544,11.458559,11.536108,10.835233,11.458641,11.575809,10.80436,10.386156,9.230752,8.200678,6.1714970000000005,2.52642,3.307494,3.925646,4.1945760000000005,3.172197,2.349277,1.730188,1.185886,0.499109,1.42111,0.955667,0.434123
2024,-0.5,-0.10431199999999999,-0.105233,0.11148599999999999,0.45203699999999997,0.880814,1.362708,1.722489,2.066294,2.4020759999999997,2.910441,3.308624,3.5522339999999994,4.031728,4.530645,5.136156,6.284178,6.614984,6.846073,8.748264,9.418675,8.907531,11.259758,11.475461,11.799942,11.953695,11.277452,11.853736999999999,12.046797999999999,11.22803,10.833169,9.630147000000001,8.586935,6.543988,2.906315,3.6732160000000005,4.346832,4.587233,3.5737309999999995,2.757027,2.083304,1.8317080000000001,0.816187,1.647211,1.283564,0.796359
2025,-0.5,-0.5,-0.5,-0.43207700000000004,-0.06904,0.38460700000000003,1.098573,1.098842,1.558972,1.813318,2.427225,2.524095,2.8810919999999998,3.4086,3.85029,4.314868,4.5603620000000005,4.987245,5.72165,7.0835479999999995,8.096496,8.223764,9.794806,10.215814,10.697980000000001,11.445994,11.20036,10.802694,9.988121000000001,8.716071000000001,8.480195,7.508008,6.408644000000001,4.802389,-0.072763,0.744683,1.606845,1.759899,0.06642999999999999,0.317693,-0.054802,-0.082692,-0.5,-0.288244,-0.5,-0.5
2026,-0.5,-0.5,-0.5,-0.160074,0.026194,0.454244,1.124918,1.20443,1.695398,1.9165439999999998,2.442511,2.637178,2.993603,3.523851,3.971543,4.561119000000001,4.837654,5.061491,5.914626,7.3329320000000004,8.386627,8.603122,10.010022,10.450992,10.881466,11.749341000000001,11.441577,11.051109,10.387226,9.240633,8.809427000000001,8.011367,6.85383,5.37734,0.306584,1.188343,2.0947400000000003,2.3588270000000002,0.5086189999999999,0.760811,0.35144000000000003,0.385366,-0.5,0.1802,-0.402945,-0.5
2027,-0.5,-0.28075300000000003,-0.421795,0.034253,0.21593099999999998,0.6411899999999999,1.3346770000000001,1.3806129999999999,1.913617,2.102585,2.635358,2.8138669999999997,3.169849,3.7042379999999997,4.140391,4.590564,4.890384,5.260719,6.0731839999999995,7.510514,8.515346000000001,8.560398,10.200138,10.642544000000001,10.756096000000001,10.679948,10.319694,10.607322,10.946437,9.809416,9.429269,8.571164,7.507581,6.047535,1.289107,2.055086,2.888229,3.1083939999999997,1.2305190000000001,1.595821,1.124541,1.11409,-0.050911,0.924265,0.369073,-0.316448
2028,-0.5,-0.214102,-0.332447,0.356029,0.293244,0.744039,1.384204,1.499096,2.014879,2.195879,2.7745580000000003,2.931037,3.2790730000000003,3.803572,4.255905,4.631591,5.044747,5.620865,6.295113,7.645321000000001,8.691591,8.354723,10.301962,10.75305,10.901399000000001,10.926051,10.584153,10.820144,11.132325,9.915446000000001,9.591836,8.780851,7.782736999999999,6.380915,1.6413810000000002,2.488779,3.3003720000000003,3.517903,1.368611,1.957921,1.431072,1.434202,0.44330299999999995,1.284822,0.658036,0.031229000000000003
2029,-0.5,-0.200123,-0.294939,0.092165,0.330221,0.7603439999999999,1.419621,1.538558,1.96006,2.245545,2.747156,3.055422,3.354692,3.9154269999999998,4.340489,4.810105999999999,5.402257,5.478961,6.3245,8.276841000000001,9.216731,8.783472,10.703736,11.088078999999999,11.566357,12.168768,12.123159,11.931853,11.36691,10.34714,9.86083,9.031856,7.971583,6.483455,1.4255520000000002,2.539059,3.20716,3.600618,1.353939,2.055815,1.4379629999999999,1.390523,0.10981600000000001,1.108349,0.6578,-0.014834
2030,-0.5,-0.17085799999999998,-0.225991,0.0414,0.40670300000000004,0.833837,1.451962,1.596825,2.069715,2.2995259999999997,2.834955,3.081012,3.397649,3.952571,4.407108,4.921501999999999,5.256006,5.3794580000000005,6.374771,8.246032000000001,9.089609,9.632254,10.667741,11.073364,11.459352,12.285798,12.142714999999999,11.967928,11.498003,10.457472000000001,9.94261,9.143008,8.053345,6.498876,1.501863,2.554745,3.4007449999999997,3.6798620000000004,1.879371,2.0367759999999997,1.504966,1.5354290000000002,0.446329,1.290735,0.72477,0.05544299999999999
2031,-0.5,-0.109383,-0.193259,0.047715,0.44519,0.864858,1.472382,1.6326209999999999,2.042813,2.338086,2.866258,3.139195,3.435776,3.985171,4.52474,5.0280510000000005,5.541654,5.834501,6.490286,8.220489,9.298475,9.876717999999999,10.735133,11.092152,11.53919,12.356107000000002,12.215802,12.088235000000001,11.648017999999999,10.571351,10.024171,9.248878,8.160948,6.598617,1.624162,2.743087,3.6203550000000004,3.795576,1.9664549999999998,2.221425,1.615818,1.6804279999999998,0.8457969999999999,1.401432,0.832627,0.157434
2032,-0.5,-0.17083299999999998,-0.18958699999999998,0.069733,0.444198,0.8583270000000001,1.401993,1.638434,2.064832,2.350759,2.8338229999999998,3.242364,3.5101190000000004,3.9849370000000004,4.64665,5.0676309999999996,5.852145,5.823796,6.689599,8.246478999999999,9.833687,10.767027,11.036823,11.205672999999999,11.933483,12.590653,12.655264,12.527441,11.909342,10.741314,10.216834,9.489954,8.355321,6.821060000000001,1.806225,2.964045,4.004613,4.102774,2.287111,2.4775669999999996,1.821779,2.007886,0.668361,1.450301,1.1300139999999999,0.360914
2033,-0.5,-0.180038,-0.150221,0.11893800000000002,0.48306899999999997,0.89755,1.476421,1.6653220000000002,2.117451,2.384244,2.875514,3.2721240000000003,3.5502010000000004,4.006614,4.6834690000000005,4.950237,5.863797,6.111572,6.576607000000001,8.186741,9.650037,9.671696,10.996889999999999,11.105917,11.771771000000001,12.487314,12.340045,12.235767999999998,11.809973,10.745292999999998,10.172956,9.468189,8.278388,6.778531,1.8490119999999999,2.92435,3.9437059999999997,4.1140099999999995,2.3688990000000003,2.512121,1.824091,2.093023,0.916998,1.632857,1.07666,0.38605900000000004
2034,-0.5,-0.363153,-0.14041700000000001,0.131322,0.474749,0.891754,1.441518,1.678537,2.113807,2.411142,2.886732,3.393568,3.612565,4.050626,4.765988,5.1629760000000005,6.24368,6.31479,6.582108,8.253663000000001,9.47057,9.42985,11.080283999999999,11.244422,11.516352000000001,11.822531,11.595015,11.750796000000001,12.08041,10.996925,10.50956,9.765169,8.627469999999999,7.136405,2.469201,3.654666,4.348636,4.637607,2.830028,3.070984,2.292738,2.582893,1.665819,1.988409,1.509886,0.898323
2035,-0.5,-0.37449699999999997,-0.117006,0.175507,0.490854,0.917284,1.480099,1.706077,2.110631,2.434687,2.896163,3.470051,3.7459059999999997,4.161735,4.832073,5.172598000000001,6.447973999999999,5.615345,6.656280000000001,8.392382000000001,9.337282,9.359782000000001,11.117877,11.304276,11.580239,11.890011,11.688137,11.910995,12.17296,11.167301,10.648622,9.859301,8.710228,7.315678,2.571223,3.809218,4.37667,4.739889,3.0179150000000003,3.237734,2.391522,2.675349,2.46233,2.10543,1.502149,1.198682
2036,-0.5,-0.027213,-0.063624,0.283615,0.537317,0.961211,1.503801,1.7599779999999998,2.154672,2.504541,2.980308,3.7122919999999997,3.862989,4.294262000000001,5.071187,5.400037,7.0651660000000005,5.60884,6.9327559999999995,8.671324,9.614635,9.421325,11.383787,11.605665,12.137594,13.033795,12.877862,12.751274,12.361446,11.368122,10.810916,9.917142,8.832317,7.476103,2.25753,3.6647,4.29566,4.6480120000000005,3.038264,3.189504,2.3385569999999998,2.576379,3.2652930000000002,2.207211,1.571268,1.111588
2037,-0.5,0.11065799999999999,-0.001816,0.324665,0.61944,1.0269190000000001,1.586539,1.805768,2.231234,2.5469169999999997,2.999279,3.6084059999999996,3.8181599999999998,4.237719,4.998463,5.388952,6.757389999999999,6.476501,6.970582,8.811739,10.13377,10.747435000000001,11.450724000000001,11.660094,12.145564,13.092102,12.995115,12.907844,12.489269,11.392891,10.868295,10.045433000000001,8.776366000000001,7.376925999999999,2.195394,3.505527,4.4433419999999995,4.6999010000000006,2.958678,3.0468319999999998,2.3642849999999997,2.5846310000000003,1.7273290000000001,1.9740650000000002,1.624479,0.947167
2038,-0.5,0.070156,0.05531799999999999,0.35536799999999996,0.655924,1.1140709999999998,1.681858,1.851779,2.292426,2.586887,3.075123,3.525959,3.810825,4.261888,4.859198999999999,5.2212190000000005,6.554825,5.780487,6.959782000000001,8.515004,9.205596,8.958146000000001,11.216034,11.380014,11.867023,12.501263,12.513641,12.59474,12.298627999999999,11.308759,10.763592,9.939219999999999,8.763236000000001,7.357927,2.431807,3.6373839999999995,4.264751,4.666976,2.808907,3.1196200000000003,2.407885,2.5312810000000003,1.8948990000000001,2.268779,1.694136,1.021652
2039,-0.5,-0.406379,-0.46171599999999996,-0.145841,0.167572,0.600021,1.163374,1.372595,1.7533299999999998,2.0962709999999998,2.620436,2.9354139999999997,3.258825,3.7584690000000003,4.300689,4.8137419999999995,6.020125,5.9333860000000005,7.142881,8.723538000000001,9.214317,10.082527,10.720406,11.593987,11.529296,11.036974,10.908919000000001,10.981861,11.303802000000001,10.382042,10.076311,9.095609,8.13471,6.960545,1.934675,2.693174,3.767575,3.946682,1.7771310000000002,1.8744889999999998,1.544023,1.7849540000000002,0.753748,1.150392,0.70523,0.159635
2040,-0.22087600000000002,0.723366,0.5465869999999999,0.72817,1.0876290000000002,1.488532,1.9707560000000002,2.307546,2.672812,3.1050619999999998,3.489046,4.5666400000000005,4.496575,4.94902,6.517199,7.094377000000001,8.401233,7.86733,7.9950779999999995,10.425263000000001,10.521919,10.359067999999999,12.825544,13.704379000000001,14.216304000000001,14.344551999999998,13.844054000000002,14.189456,14.409082999999999,13.651496,13.214654999999999,11.798614,10.5594,9.265002,4.094537,5.625287999999999,6.223175,6.3033019999999995,5.277334,4.790038,3.900116,4.225896,4.392596,3.2458,2.983838,2.455948
2041,-0.058154,0.844052,0.731896,0.8454209999999999,1.16651,1.5854059999999999,1.9764240000000002,2.386991,3.173684,3.6448099999999997,3.8652699999999998,5.539825,5.276125,5.4306980000000005,7.542932,8.266353,9.944973,8.909647999999999,9.528542,11.551809,11.809413000000001,11.773045,14.21176,15.279332,15.635008,15.438094,14.792520999999999,15.070698000000002,15.164982,14.708022,13.874654999999999,12.704606,11.634857,10.39289,4.900156,6.636989999999999,7.094961,6.834716,6.298826999999999,5.550996,4.709534,4.676273999999999,4.9567309999999996,3.750883,3.5325370000000005,2.984922
2042,-0.5,-0.5,-0.366108,-0.09979199999999999,0.225309,0.653674,1.149556,1.6256950000000001,1.9401869999999999,2.232427,2.669177,2.9909470000000002,3.291201,3.813456,4.342343,4.725403,5.407183,5.578742,6.194166,7.851578,8.569614,8.258244,10.544138,10.855475,10.926938999999999,10.91124,10.451042,10.733051,10.971036,10.274738000000001,9.797313,8.894884,7.807652,5.829934,1.786334,2.6240650000000003,3.407651,3.651906,2.679489,1.901707,1.6784990000000002,1.6165209999999999,0.342953,1.114466,1.095701,0.7674529999999999
2043,-0.5,-0.486576,-0.265137,-0.00014199999999999998,0.319603,0.7712319999999999,1.343807,1.654481,2.0057650000000002,2.3519200000000002,2.796368,3.109359,3.3927980000000004,3.918789,4.440067,4.923523,5.894818,5.918582,6.609131,8.423153,9.145563000000001,8.554387,10.785403,11.570573,11.832683,11.707289999999999,11.083077000000001,11.319593,11.685869,10.880980000000001,10.215525999999999,9.38998,8.520536,6.360323999999999,2.015112,2.8797349999999997,3.6688300000000003,3.8471010000000003,2.993025,2.223043,1.854712,1.8668049999999998,0.586849,1.367791,1.338115,0.726404
2044,-0.5,-0.305832,-0.183953,0.10578599999999999,0.40171399999999996,0.846442,1.386516,1.7738770000000001,2.0799060000000003,2.373568,2.90238,3.2284490000000003,3.4810300000000005,4.017094999999999,4.582724,4.912640000000001,5.758291000000001,5.942743,6.461575,7.943401,8.832288,8.395866999999999,10.511315,11.134361,11.473355,11.555641,11.100996,11.396262,11.584526,10.781596,10.173726,9.392006,8.487189,6.568335,2.2747479999999998,3.178998,4.001183,4.323333,3.361636,2.518307,2.198079,2.176931,0.8159649999999999,1.63741,1.255051,1.134031
2045,-0.5,-0.246121,-0.094016,0.17382,0.49212799999999995,0.920482,1.405909,1.814039,2.13469,2.46562,2.955832,3.3388760000000004,3.5710669999999998,4.1245519999999996,4.769981,5.07878,5.9912730000000005,6.071859,6.458818,8.248467999999999,8.856567,8.392531,10.441883,11.136621,11.527897,11.646697,11.283211999999999,11.702769,11.902711,10.916053,10.360866,9.546942999999999,8.579303,6.986124,2.63734,3.528858,4.35001,4.634956,3.712508,2.875081,2.4172029999999998,2.543505,1.041066,1.907546,1.506744,1.15914
2046,-0.5,-0.236454,0.011951,0.275644,0.592232,1.048729,1.5744799999999999,1.868457,2.23442,2.581026,3.10641,3.4134160000000002,3.670837,4.208666,4.7961849999999995,5.158818,6.106175,6.13754,6.7153350000000005,8.543393,9.425038,8.606427,10.930679,11.705257000000001,12.229343,12.427228,11.90215,12.227952,12.481001,11.540637,10.880411,9.900284,8.979459,7.20516,2.79296,3.7316050000000005,4.502353,4.750017,3.8588150000000003,2.965366,2.650064,2.6570419999999997,1.281068,2.135162,1.9152040000000001,1.33417
2047,-0.5,0.033881,0.11845,0.39870300000000003,0.701321,1.1184100000000001,1.633709,2.053428,2.353339,2.686008,3.134377,3.563383,3.7923080000000002,4.356127,5.038266,5.441882,6.23649,6.150046,6.695049000000001,8.282771,8.987845,8.568458,10.619871,11.207289,11.72109,12.0824,11.845637,12.202232,12.304559,11.372782,10.920908,10.099107,9.020152000000001,7.244972,3.240659,4.120699,4.897861,5.1341220000000005,4.11637,3.438199,2.930889,3.094049,1.627458,2.411393,1.975381,1.9944540000000002
2048,-0.5,0.146081,0.213339,0.4709,0.7885949999999999,1.22695,1.7952130000000002,2.0687,2.429143,2.7630209999999997,3.249658,3.627416,3.8682589999999997,4.3922669999999995,5.069303,5.46167,6.3090269999999995,6.173585,7.050367,8.592572,9.746131,8.744531,11.313952,11.933937,12.520717,12.907401,12.434311,12.850579,13.010843,12.278419,11.40047,10.50405,9.327182,7.703112,3.413133,4.3585650000000005,5.157808999999999,5.373266,4.344051,3.6076349999999997,3.207596,3.283672,1.806444,2.6642900000000003,2.4501470000000003,1.875168
2049,-0.5,0.249849,0.24966999999999998,0.601332,0.8220129999999999,1.234796,1.703154,2.044524,2.4562209999999998,2.8023860000000003,3.262889,3.7078879999999996,3.9394370000000003,4.550539,5.341163,5.765292,6.910375,6.651669,6.961859,8.577969,9.322803,8.629534,11.012996000000001,11.325916000000001,11.998222,12.586721,12.14589,12.645389,12.71904,11.799414,11.485388,10.616017,9.459062,7.761616,3.714971,4.55342,5.342136,5.52686,4.313806,3.8893720000000003,3.3262680000000002,3.467564,1.9757080000000002,2.720466,3.041877,2.13352
2050,-0.5,0.25188499999999997,0.28183600000000003,0.562902,0.854978,1.278645,1.740673,2.084181,2.490786,2.833054,3.288653,3.750829,3.9607010000000002,4.5054739999999995,5.292668,5.709782,7.036274000000001,6.869942,7.173147,8.929668,9.919775999999999,8.851523,11.334698,11.801635000000001,12.455264999999999,12.98043,12.540399,13.004486,13.054372,12.216817,11.647392,10.798446,9.587760000000001,7.924135000000001,3.697732,4.762582,5.4615290000000005,5.6671,4.54056,3.930277,3.429329,3.526754,2.01451,2.805446,2.9605770000000002,2.1042110000000003
2051,-0.367081,0.4069,0.39115300000000003,0.7650899999999999,0.9367129999999999,1.345148,1.780401,2.15817,2.569331,2.929903,3.41859,3.99574,4.126291,4.794267,5.76815,6.231083,8.055342,7.2953589999999995,7.315459,9.457162,9.94117,8.765784,11.489597,11.688768,12.426162,13.164446,12.678916000000001,13.192360999999998,13.167972,12.460872,12.163066,11.288545,10.013622,8.334146,4.027628,5.175584,5.7900480000000005,5.933159,4.985371,4.365526999999999,3.626038,3.7516019999999997,2.270906,3.156097,3.005059,2.442195
2052,-0.315972,0.46040699999999996,0.449413,0.8300219999999999,0.9769389999999999,1.381832,1.796762,2.217689,2.606722,2.976084,3.473336,4.075359,4.158482,4.80766,5.883843,6.548961,8.131278,7.4342429999999995,7.485129,9.477477,10.269346,8.744292,11.677265,11.821402,12.518919,13.325571,12.903328,13.400359,13.48052,12.669486000000001,12.360954,11.474988,10.196069,8.405413000000001,4.189004,5.457166,5.914129,6.023757,5.285701,4.422814,3.714002,3.827628,2.374748,3.275432,3.002125,2.438524
2053,-0.5,-0.5,-0.5,0.075053,-0.191452,0.28433,0.914515,1.000777,1.467544,1.6936950000000002,2.2264169999999996,2.404913,2.793524,3.301905,3.7365019999999998,4.111114,4.579124,4.905026,5.462319,7.0284830000000005,7.8969119999999995,7.94043,9.744827,10.001365,9.760817999999999,9.462641,9.099335,9.237796000000001,9.690113,8.676053,8.148457,7.3095229999999995,6.346613,4.635607,0.26977199999999996,0.8687459999999999,1.616478,1.674664,0.240341,0.42132,-0.054558,-0.05581799999999999,-0.5,-0.087806,-0.5,-0.5
2054,-0.5,-0.5,-0.5,-0.166762,-0.065304,0.412995,1.026832,1.101309,1.581081,1.830128,2.366483,2.550237,2.936332,3.446008,3.885897,4.2562809999999995,4.688212,5.0525720000000005,5.608758,7.108511,8.105298,8.154398,10.023111,10.21592,10.046363000000001,9.855707,9.483042999999999,9.631697,10.103571,9.020881,8.543395,7.702023,6.793614999999999,5.200336,0.68345,1.25355,2.040879,2.144745,0.6653819999999999,0.8122550000000001,0.33646,0.372107,-0.5,0.24428899999999998,-0.284951,-0.5
2055,-0.5,-0.5,-0.5,-0.192296,0.011392,0.47795,1.074394,1.198309,1.68115,1.931988,2.487575,2.668646,3.038494,3.5586620000000004,3.9968589999999997,4.379019,4.925521,5.199255,5.695514,7.241867999999999,8.270725,8.284278,10.177173,10.443708,10.344752,10.170286,9.772841,10.004955,10.425137,9.145425999999999,8.853017,8.090978999999999,7.1613690000000005,5.711156,1.10014,1.611703,2.469448,2.608387,0.942837,1.256565,0.706393,0.8421120000000001,-0.46623000000000003,0.570204,0.107177,-0.388546
2056,-0.5,-0.5,-0.5,-0.214417,0.09225499999999999,0.543848,1.130986,1.280737,1.7996590000000001,2.016861,2.681612,2.7733529999999997,3.121636,3.6443489999999996,4.088271,4.4938970000000005,5.096641,4.991706,5.746936,7.3683309999999995,8.384541,8.352617,10.100201,10.537165,10.534898,10.383014,9.99965,10.114835000000001,10.664067,9.313748,8.960166000000001,8.275079,7.278318,5.873933999999999,1.4758069999999999,1.922482,2.8454,3.023473,1.205516,1.625775,0.991138,1.170701,-0.24439699999999998,0.828708,0.389334,-0.054254
2057,-0.5,-0.5,-0.462124,-0.199325,0.152596,0.601599,1.1757879999999998,1.354207,1.844179,2.085744,2.604489,2.899701,3.18969,3.71081,4.205516,4.589518,5.091851999999999,4.949909,5.842371,7.416892999999999,8.549966,8.425803,9.864253999999999,10.474753999999999,10.65964,11.666075,11.407954,11.212289,10.685194000000001,9.412908999999999,8.954642,8.105331,7.143406,5.867368,1.306504,1.9203599999999998,2.838532,3.0269790000000003,1.141948,1.803766,0.934002,1.109326,0.720646,0.741239,0.296315,-0.11880299999999999
2058,-0.5,-0.5,-0.35322800000000004,-0.09018999999999999,0.255882,0.704557,1.264961,1.476201,1.900907,2.198466,2.672718,3.032644,3.3100989999999997,3.842084,4.399166,4.737921,5.297374,5.08661,5.985037,7.635809,8.734561,8.511080999999999,10.184656,10.435805,10.800205,11.856978,11.639639,11.539384,11.041929,9.699845,9.312319,8.471306,7.432332000000001,6.370393,1.6271930000000001,2.3748270000000002,3.181187,3.398365,1.503131,2.0109779999999997,1.251363,1.411975,2.089313,1.054219,0.615697,0.211335
